"Profit" "Boats" "Lats" "Longs"
"68" 15.2073022179631 "1" 21.4533341489732 137.939773742110
"69" 11.4043386993001 "1" 30.0616872590035 127.510339440778
"70" 15.862876582742 "1" 12.4989469209686 103.6476704292
"71" 16.2253639295674 "1" 10.8449469460174 134.568380359560
"72" 21.3434463052485 "1" 54.4520191568881 112.936753034592
"73" 19.9641707125108 "1" 43.3341144025326 135.340415583923
"74" 22.9860660552371 "1" 59.0074996417388 115.307031655684
"75" 15.4328167030092 "1" 23.386573609896 127.580492412671
"76" 18.4037398315975 "1" 43.4330972051248 123.776243794709
"77" 13.3970108668077 "1" 50.3639973141253 126.164942346513
"78" 19.2025481195445 "1" 53.6327490862459 102.918088240549
"79" 18.8261934391802 "1" 52.7558867214248 108.843667274341
"80" 17.0986850657827 "1" 21.1395747587085 110.323508474976
"81" 21.8046046520368 "1" 54.8091105278581 106.672112308443
"82" 15.7708705473812 "1" 28.1219530245289 105.883698379621
"83" 19.5909574548703 "1" 7.25259587634355 103.014380270615
"84" 15.9002188999491 "1" 30.6877653719857 111.918546091765
"85" 12.6407216901697 "1" 2.16449971776456 112.075914805755
"86" 14.3154125913080 "1" 19.9778888979927 121.777120595798
"87" 18.0131028218095 "1" 47.3026932030916 135.272988509387
"88" 14.6286526046075 "1" 57.3555130977184 106.153222201392
"89" 17.1758911858582 "1" 29.0069024870172 115.590552324429
"90" 22.0473228397653 "1" 29.1260651964694 104.161345772445
"91" 10.4255160323077 "1" 56.5950255235657 103.440459901467
"92" 17.8097518147313 "1" 37.6927019655704 110.08843684569
"93" 10.4113651449806 "1" 50.9826931077987 131.031653014943
"94" 19.9108769208712 "1" 56.1495015118271 132.174872448668
"95" 17.9283516868805 "1" 32.0447228802368 113.506701104343
"96" 14.6914514310359 "1" 25.4512776201591 107.396964887157
"97" 9.53276218696608 "1" 13.2826772192493 114.441185146570
"98" 19.7616406176894 "1" 36.3988755689934 107.247060984373
"99" 12.2769552638033 "1" 37.6262064138427 136.560981832445
"100" 15.74445288603 "1" 6.7469320865348 109.854454444721
"101" 24.8754016072742 "2" 52.3624878237024 112.703791400418
"102" 28.3468221032478 "2" 54.894988196902 133.134313076735
"103" 25.7555540573369 "2" 5.94128577969968 102.041344912723
"104" 23.4053553410628 "2" 1.42274463549256 120.263189477846
"105" 26.9144725272067 "2" 13.4397181263193 123.354399604723
"106" 20.0032103347167 "2" 42.9446765687317 122.956874035299
"107" 31.6255706545910 "2" 57.2686394490302 123.262299811468
"108" 27.4379222115426 "2" 34.5703173056245 118.836067849770
"109" 29.9875432682589 "2" 56.1170800868422 131.892405748367
"110" 19.5792625478084 "2" 20.4010952124372 124.790506279096
"111" 23.7390508901413 "2" 11.6144794039428 103.931957827881
"112" 26.4908109070557 "2" 43.4836513549089 120.695296060294
"113" 25.1252321961269 "2" 30.3415091056377 122.807452240959
"114" 22.4778696154608 "2" 27.1244795015082 137.893607616425
"115" 22.2368500239409 "2" 0.220911400392652 127.134472401813
"116" 33.0429304428196 "2" 31.7898889956996 120.179245863110
"117" 30.4593699961913 "2" 42.7504318580031 134.395479727536
"118" 31.1595772013316 "2" 38.5277308663353 126.595220016316
"119" 27.5703431446711 "2" 23.1302958866581 121.196845741943
"120" 28.1361999191498 "2" 34.4210775475949 112.103908257559
"121" 26.2014245151042 "2" 38.6963025620207 132.36611478962
"122" 30.0479162589666 "2" 56.2421937799081 105.355635574088
"123" 29.9994812451322 "2" 29.1365405777469 123.402279326692
"124" 28.3188777538046 "2" 20.3139552567154 135.107548544183
"125" 32.6919528155687 "2" 57.725476291962 124.327588640153
"126" 27.5861424957753 "2" 9.04536854010075 137.797759799287
"127" 26.0988781146554 "2" 25.6828221771866 110.106638893485
"128" 30.4749847890526 "2" 31.2232222873718 125.379918906838
"129" 22.5573888432392 "2" 2.18421913683414 132.334919115528
"130" 23.6424901212653 "2" 33.7532971613109 126.370050143450
"131" 28.7616977549408 "2" 35.0467240484431 108.914435636252
"132" 30.1659323666085 "2" 59.4060922740027 132.408137526363
"133" 23.9296518519219 "2" 14.9355346290395 119.379387320951
"134" 28.0246841822341 "2" 42.8049726644531 139.712651325390
"135" 22.9071450547458 "2" 6.2980978935957 137.265456737950
"136" 27.5193408739757 "2" 4.93680231738836 106.574081657454
"137" 27.5597564240363 "2" 37.5457553984597 101.395453251898
"138" 27.4454303920789 "2" 52.8445489285514 133.908078875393
"139" 32.4483213669597 "2" 46.8107622954994 129.967764234170
"140" 29.3020839619443 "2" 38.8178876414895 125.456259744242
"141" 27.7186157298063 "2" 46.1149833630770 112.708246763796
"142" 33.1267949334652 "2" 49.0886070951819 121.376957967877
"143" 28.2201449376516 "2" 21.5935514029115 127.328719990328
"144" 32.882324797516 "2" 26.4511078828946 105.671515865251
"145" 25.5159026451779 "2" 17.1765275811777 137.675188248977
"146" 29.4067653028405 "2" 54.5876514399424 107.505711354315
"147" 30.4234870612406 "2" 29.7493519261479 124.858874380589
"148" 31.2320684278529 "2" 56.402320205234 119.536994742230
"149" 31.7885560597295 "2" 51.30470325239 100.640977462754
"150" 31.0808089324442 "2" 37.1813645632938 128.83224748075
"151" 28.6149754434118 "2" 53.3557212213054 137.133203521371
"152" 24.4903126718867 "2" 35.6253144610673 133.964180089533
"153" 30.6628202734302 "2" 51.6421945765615 131.591890603304
"154" 28.1742112278274 "2" 52.1542653534561 136.737818885595
"155" 25.0318323469735 "2" 19.8112712614238 131.198151716962
"156" 25.5003448396032 "2" 29.9061586288735 125.002678800374
"157" 20.4313826534260 "2" 29.9973429087549 106.664307350293
"158" 24.0996464626965 "2" 7.7335400506854 106.710014995188
"159" 26.9087573068982 "2" 14.6365748019889 132.290506176651
"160" 26.1166079850294 "2" 36.7551958188415 131.932035265490
"161" 20.1975828286046 "2" 18.2753712683916 121.185328783467
"162" 28.094074019107 "2" 25.2978720143437 119.910161681473
"163" 25.6108565561908 "2" 9.72149467561394 114.043034873903
"164" 20.6808762869818 "2" 1.36223622132093 130.409579947591
"165" 29.5883790894507 "2" 59.529928592965 121.826921552420
"166" 19.1714023834672 "2" 3.6849147034809 122.564223622903
"167" 29.5743652920891 "2" 11.2412776378915 106.689630914479
"168" 34.1144895238301 "2" 56.6852713236585 120.034815520048
"169" 25.6258224229685 "2" 28.3804172230884 115.624932711944
"170" 31.6804096078687 "2" 46.4659592276439 128.801140198484
"171" 27.8590101302445 "2" 22.6642435602844 106.272678384557
"172" 31.3331308687092 "2" 15.0006679678336 100.786445979029
"173" 27.2524210170504 "2" 46.2040629889816 104.681792100891
"174" 32.4053132381963 "2" 46.8120712414384 113.823589291424
"175" 30.4471158430427 "2" 18.4048836445436 115.362058673054
"176" 21.0982394817889 "2" 27.8695862833411 136.467355685309
"177" 29.9726878794875 "2" 55.0793108576909 130.275888741016
"178" 26.2189399492304 "2" 16.4304744545370 135.890555819497
"179" 26.1761572699690 "2" 46.620822167024 137.396091148257
"180" 23.5502358058153 "2" 12.1602362953126 112.377411453053
"181" 32.4036169449915 "2" 38.2862831884995 132.111536851153
"182" 31.775394431218 "2" 0.955305215902627 115.039102146402
"183" 25.6599625535481 "2" 10.6133113475516 130.092624248937
"184" 29.8593675105202 "2" 44.6990159712732 134.026390612125
"185" 25.127866302768 "2" 54.9844744009897 108.038628445938
"186" 28.0106401445887 "2" 6.74444910138845 100.528192520142
"187" 33.4531338770807 "2" 38.7528249202296 129.118998562917
"188" 25.2619446140583 "2" 49.8112791962922 131.273276759312
"189" 32.0898105923778 "2" 50.2962430380285 108.495067507029
"190" 31.5312056582411 "2" 32.0966125745326 127.443547407165
"191" 29.5848321681756 "2" 20.6374190188944 118.656801469624
"192" 29.7210267297897 "2" 20.0710042845458 104.090664582327
"193" 29.5842396173202 "2" 39.3035727879032 134.697553869337
"194" 25.7993092760032 "2" 55.6035997811705 101.004714146256
"195" 32.3402394403020 "2" 54.1659300914034 102.902546906844
"196" 26.3420364370083 "2" 23.7906659860164 103.081678682938
"197" 29.8052044579989 "2" 58.461820227094 132.651178026572
"198" 24.679869245362 "2" 40.383548294194 117.007118007168
"199" 24.2251175649850 "2" 7.99785684328526 112.057288084179
"200" 27.0679771144041 "2" 26.5172659792006 125.305151762441
"201" 20.2028473495233 "3" 17.2970999451354 131.200468661264
"202" 13.9664158501871 "3" 8.64406017120928 103.646012833342
"203" 25.2778479665517 "3" 38.8804234424606 127.617731578648
"204" 23.9097733420374 "3" 22.9869901388884 123.712458824739
"205" 29.9857911254495 "3" 29.5944496057928 104.610939305276
"206" 10.7861266749040 "3" 21.4462212659419 117.853751545772
"207" 21.8985729010249 "3" 15.201754309237 110.086851408705
"208" 23.9483095486307 "3" 19.7091927984729 131.831713141873
"209" 25.7988576055839 "3" 44.0636875061318 117.342939265072
"210" 28.3189009225617 "3" 1.56240408774465 126.616499722004
"211" 29.3422088134477 "3" 52.2325940709561 119.166391380131
"212" 27.0624763492133 "3" 57.2770535666496 115.431663049385
"213" 17.0079456314363 "3" 5.12224466074258 135.999877080321
"214" 32.6948075066572 "3" 34.1188046894968 104.199351118878
"215" 27.1263305811553 "3" 35.4245322151110 122.411717725918
"216" 24.4254050960282 "3" 40.746754319407 126.302468040958
"217" 21.8592218006806 "3" 10.4004786768928 128.797243628651
"218" 17.5667619565186 "3" 11.6189003689215 134.103371566162
"219" 29.4150665975790 "3" 59.1567766712978 124.534446820617
"220" 38.8380858864835 "3" 41.8832976697013 137.211166452616
"221" 28.1509005778755 "3" 50.1548114558682 119.184946101159
"222" 25.6215021378362 "3" 47.918853443116 110.084472065791
"223" 27.6090953500519 "3" 55.0671500712633 130.959761124104
"224" 23.1503071133146 "3" 35.4831100394949 106.199291711673
"225" 24.4403497232874 "3" 48.664460987784 121.850262349471
"226" 21.3985217707398 "3" 24.0142042329535 117.107686214149
"227" 34.2483520833661 "3" 52.2091253567487 139.38531646505
"228" 30.7559058004387 "3" 22.1892721345648 103.131995182484
"229" 23.5260641465455 "3" 19.3681002734229 107.082967692986
"230" 24.2737540973476 "3" 11.1853213515133 113.042958574370
"231" 26.4344094951382 "3" 49.8340412601829 132.756922217086
"232" 24.7146080193533 "3" 46.2272580899298 107.462121825665
"233" 15.4997837583225 "3" 13.8233485445380 124.924904583022
"234" 23.2122787800373 "3" 18.5559059679508 116.478815227747
"235" 32.2699413579681 "3" 48.2013410562649 108.022472821176
"236" 15.9272873262129 "3" 0.111883403733373 115.433142073452
"237" 21.7248329677605 "3" 47.2612995794043 107.349308570847
"238" 21.6673138958320 "3" 57.3852569097653 104.964478295296
"239" 21.2917305223302 "3" 19.1422764211893 138.731739874929
"240" 31.7505253610149 "3" 41.4011703757569 110.368818789721
"241" 28.8478596173248 "3" 8.8330436591059 114.429544461891
"242" 23.8605090268784 "3" 42.3691152501851 115.893768658862
"243" 28.7015701033149 "3" 28.5271117603406 110.647137509659
"244" 18.8616166657233 "3" 14.8950462928042 107.732425145805
"245" 28.3091802956628 "3" 22.9791044304147 111.055367570370
"246" 22.1804048290210 "3" 18.1608343357220 118.209797656164
"247" 27.7398117300882 "3" 4.21780523378402 105.433859685436
"248" 18.4603026566958 "3" 3.66773716639727 114.302302412689
"249" 21.6508605033758 "3" 38.5344111034647 119.750183047727
"250" 25.5911681174449 "3" 22.1195232588798 122.645642934367
"251" 29.9521631415716 "3" 46.9201323855668 128.253668397665
"252" 24.9803893075178 "3" 13.8724019844085 120.526811284944
"253" 24.6731503687374 "3" 44.3359652487561 131.530335796997
"254" 24.4617475540676 "3" 46.4207217749208 113.493366166949
"255" 25.7792627971400 "3" 58.3554940251634 128.246136177331
"256" 23.1692342805729 "3" 5.14524935279042 139.368141414598
"257" 29.2751017958192 "3" 38.8547636987641 118.174882046878
"258" 23.5921626707486 "3" 25.0314170122147 114.909747941419
"259" 19.0510630028037 "3" 10.6879589008167 106.613373328000
"260" 25.96994249537 "3" 46.6547348862514 105.265868091956
"261" 23.9615076258963 "3" 28.5025021992624 114.154909141362
"262" 20.4050923946300 "3" 33.0850490368903 113.046043831855
"263" 30.7247012635486 "3" 57.4745612405241 103.669584384188
"264" 27.4656367811369 "3" 13.8895494583994 107.764930250123
"265" 28.1538604717744 "3" 59.7066813055426 110.219984147698
"266" 29.6820225726823 "3" 19.4738681567833 137.597192572430
"267" 24.8555541850465 "3" 22.4264369253069 112.830194402486
"268" 30.212336020558 "3" 43.3352030720562 130.984245836735
"269" 25.4093746583267 "3" 5.03077613655478 131.054618125781
"270" 34.7272609114916 "3" 22.7034301171079 134.264948116615
"271" 29.0758967525919 "3" 43.4743724064901 125.000424897298
"272" 27.4577133282012 "3" 27.1536727342755 123.643921855837
"273" 30.7094354796739 "3" 51.1645653191954 125.307950545102
"274" 16.5566361718427 "3" 8.0630946625024 110.619487240911
"275" 23.8979927074212 "3" 36.789086884819 125.995545024052
"276" 23.1704079376409 "3" 16.9496811786667 123.314812090248
"277" 25.3990992752610 "3" 54.0054230159149 132.214641682804
"278" 17.3629658478022 "3" 25.261525134556 121.617713477463
"279" 17.069731133519 "3" 20.5255150515586 137.748334212229
"280" 30.1045348799101 "3" 14.2902601975948 114.999786671251
"281" 31.8573250790305 "3" 56.4657494192943 124.907597210258
"282" 22.2965606766261 "3" 34.904539254494 109.243918843567
"283" 28.614115950579 "3" 41.5017343545333 114.828099897131
"284" 20.8530949113979 "3" 18.4654738381505 136.796697797254
"285" 19.1611140614417 "3" 55.2253067493439 126.172296442091
"286" 19.9812794640477 "3" 48.9856023341417 134.236376592889
"287" 29.4995023717218 "3" 29.6119304699823 106.547682080418
"288" 27.247233332883 "3" 9.60004121996462 122.608831757680
"289" 32.7742318037236 "3" 45.8723948383704 111.111960606650
"290" 37.9852641055161 "3" 31.477777948603 138.773479405791
"291" 25.9082089442329 "3" 20.0206854846328 110.794246168807
"292" 32.4461325447398 "3" 45.2952473144978 129.291411880404
"293" 25.8158848207142 "3" 54.7713095275685 109.335164064541
"294" 28.3110559775438 "3" 20.2546239551157 114.634180953726
"295" 18.8288408468627 "3" 16.7942397203296 125.231399796903
"296" 26.218287836937 "3" 50.4505461640656 121.244899882004
"297" 30.6437213862337 "3" 40.7603417895734 129.871787717566
"298" 19.6372652851388 "3" 23.1228139065206 133.107121279463
"299" 21.0416619261101 "3" 8.2219703681767 118.027634061873
"300" 18.8658910534343 "3" 18.8144232379273 119.292570827529
"301" 4.58258823277224 "4" 32.5004550861195 126.833974765614
"302" -0.759645396388226 "4" 58.2762651331723 125.049481363967
"303" -0.617678343435172 "4" 47.2860844619572 100.490493783727
"304" -5.53077307714399 "4" 5.19225584808737 127.985600987449
"305" 1.43092000030632 "4" 46.5896494779736 103.333696275949
"306" -0.0709567851106321 "4" 35.4166013561189 124.833006355911
"307" -2.90541611992117 "4" 25.7632048241794 101.956959879026
"308" -2.61339033424873 "4" 4.70359481871128 100.026015164331
"309" -2.87782431389826 "4" 12.7963993186131 136.530784629285
"310" -1.59889208458804 "4" 25.0385265564546 119.586374452338
"311" 5.34745670340909 "4" 23.1442928127944 100.692328047007
"312" 12.4807466103388 "4" 22.9835960268974 135.973192239180
"313" -1.35996601860547 "4" 54.1592870419845 128.865982796997
"314" 4.14104716753391 "4" 36.7604152020067 116.318293828517
"315" 0.64609398993098 "4" 7.43734375108033 115.996745778248
"316" 0.969687686306598 "4" 46.7791941482574 110.920951776206
"317" 3.43059278761605 "4" 17.8958601225168 129.235502816737
"318" -0.353232231315631 "4" 55.4684275388718 103.397487690672
"319" 15.3941565090298 "4" 41.4353626593947 100.320784598589
"320" 6.24764169266624 "4" 25.8961718436331 126.300596771762
"321" -1.75934230468804 "4" 41.2278467975557 127.418069858104
"322" 1.52939962072598 "4" 53.3625293662772 133.339135050774
"323" -0.211673404758124 "4" 23.5869141714647 101.981681725010
"324" 8.61640093977665 "4" 58.8622989971191 107.193082273006
"325" 4.75978113382561 "4" 34.3924002209678 117.207284448668
"326" -2.36215151928759 "4" 27.2020068252459 117.494524754584
"327" -5.23505796968087 "4" 16.3145585870370 134.556645434350
"328" -2.41294869560908 "4" 12.7383325528353 125.617506960407
"329" 3.80316156984916 "4" 0.500864842906594 127.179719535634
"330" 6.1460391499397 "4" 33.3550430042669 120.476771080866
"331" 6.87731157081457 "4" 41.2932474352419 131.146419430152
"332" 0.485299240247486 "4" 44.7389253554866 134.177767345682
"333" -6.34787187627364 "4" 8.69874842930585 106.648238925263
"334" 3.81773308377884 "4" 48.3627538383007 134.128175992519
"335" 6.48383244666141 "4" 22.8766918927431 130.844355244190
"336" 3.18622078439199 "4" 54.4439752819017 107.319335127249
"337" -0.212109160350444 "4" 3.17527452483773 136.977308606729
"338" -0.551533420091941 "4" 25.3102396382019 119.955709092319
"339" -5.03361020343075 "4" 41.6886612866074 104.383597858250
"340" 0.356399193534807 "4" 25.4224587231874 133.161568166688
"341" 9.38895484310883 "4" 46.9654612289742 130.887803295627
"342" 6.78016977699578 "4" 42.7824924839661 135.462797740474
"343" 3.79193354741855 "4" 55.4404026316479 104.816031614318
"344" 3.63763748265606 "4" 53.4422825882211 102.773012360558
"345" -2.76028412133037 "4" 18.4740900993347 138.386438461021
"346" -2.23152779156066 "4" 46.7297018319368 120.145626431331
"347" -2.03959966115598 "4" 30.8554715663195 138.113894443959
"348" 5.51132343225597 "4" 48.2344476878643 101.545683862641
"349" -8.66705999712701 "4" 21.7194774560630 132.926269397140
"350" 1.67307698898758 "4" 32.4410221399739 107.676636176184
"351" -2.12426795891262 "4" 17.4497065041214 137.991817211732
"352" 1.46957426542001 "4" 36.9976530550048 103.881517723203
"353" -1.85372603416395 "4" 27.2927438188344 120.056578628719
"354" -1.78431535894355 "4" 45.9051075205207 133.274636259302
"355" 4.93704433272884 "4" 59.9334454536438 133.583927694708
"356" -2.09821695090706 "4" 44.1698951879516 109.786675209180
"357" -0.21444028300523 "4" 48.8870460167527 128.696072008461
"358" -1.85169081466458 "4" 28.2887304900214 138.003672715276
"359" -2.13193783007238 "4" 42.1423444524407 103.877092758194
"360" 0.587835134882542 "4" 13.2792908325791 128.662997279316
"361" 2.37695420320493 "4" 44.4669458689168 109.493529964238
"362" -0.976204984659191 "4" 26.6783326864243 135.508027514443
"363" 6.35388543676081 "4" 21.2122960528359 126.057751206681
"364" 1.27253678456157 "4" 12.3781548812985 139.232804868370
"365" -1.4451608789997 "4" 18.4224078850821 110.154235977679
"366" 5.63570600860922 "4" 43.9247434772551 103.514182651415
"367" 4.07688566654196 "4" 49.1268588323146 131.970944562927
"368" 1.00811471549081 "4" 35.7872047182173 139.349555084482
"369" 11.2328948817885 "4" 32.7339295204729 120.084714554250
"370" 1.67811091046974 "4" 31.6586624644697 123.072332944721
"371" 4.36412930006462 "4" 37.0478539075702 100.099090021104
"372" 1.68952185474091 "4" 27.7429168391973 132.640641573817
"373" 3.24530072154368 "4" 52.2641812171787 138.107642382383
"374" -2.24428380941157 "4" 19.8142796801403 130.896261390299
"375" 1.39088781618322 "4" 35.0087655102834 119.692845121026
"376" -4.71633719693419 "4" 17.4031455349177 119.495927896351
"377" 8.22162320916253 "4" 36.1464797705412 103.576957397163
"378" 4.21446115980834 "4" 29.5287720300257 136.046765390784
"379" -6.7201769151515 "4" 40.3477172367275 113.867604276165
"380" -7.10543318867222 "4" 4.06177451368421 134.734549168497
"381" -0.0514906561323906 "4" 44.5694803213701 107.257167650387
"382" 10.0807689093533 "4" 51.6461489489302 139.519206825644
"383" -6.79411766527418 "4" 13.7377692153677 129.424941474572
"384" -3.84827065236492 "4" 38.1362145580351 139.091035118327
"385" 2.76273467792535 "4" 44.0133923990652 129.727103905752
"386" -0.58942568517526 "4" 24.2308462550864 113.199368203059
"387" -1.01535204505504 "4" 21.3974181097001 132.592167919502
"388" 6.7787502671905 "4" 39.7135081328452 113.375548012555
"389" -2.42451500754349 "4" 28.0733733577654 138.427559332922
"390" -0.0505595020398566 "4" 27.6448320318013 101.996381105855
"391" -3.82892344192523 "4" 32.2245139908046 114.716661795974
"392" -8.8340304200505 "4" 17.9035651311278 101.334419231862
"393" 0.507726359344181 "4" 14.2613015742972 113.267401671037
"394" 1.03737696771565 "4" 45.0076947966591 121.467063864693
"395" 2.3532199214369 "4" 19.5198318455368 106.158648990095
"396" 4.32115683605692 "4" 13.8120418600738 138.864797800779
"397" -2.02125467810824 "4" 25.9293243940920 113.674775911495
"398" -3.20720561939743 "4" 51.8562602810562 108.550184462219
"399" -0.910808106557816 "4" 9.14557529613376 135.602024504915
"400" -4.21054083537535 "4" 5.48292980063707 103.104089573026
"401" 10.6587724825297 "5" 45.2635594457388 102.755020949990
"402" 2.05548770169437 "5" 13.8406605971977 115.344801191241
"403" 6.37993757523501 "5" 21.8829980073497 128.508163411170
"404" 8.3354599696706 "5" 37.311392063275 125.308653814718
"405" 4.81796093333396 "5" 22.1260011848062 139.289505006745
"406" 4.56322516542482 "5" 27.9787919204682 124.868682799861
"407" 15.6617575724146 "5" 59.4645220041275 128.837698027492
"408" 7.08414522897366 "5" 57.0330281881616 131.343070296571
"409" 15.1823517224274 "5" 41.90959865693 112.451477609575
"410" 7.55208151948556 "5" 26.5080364979804 130.713595934212
"411" -0.98241377275924 "5" 33.4257831377909 118.212118167430
"412" 7.85893921927864 "5" 5.51562284119427 121.097450871021
"413" 13.4020034337474 "5" 37.2070895321667 135.416073575616
"414" 9.13816643262223 "5" 6.75121593754739 133.548809736967
"415" 5.97988478597092 "5" 47.500253082253 115.97555719316
"416" 8.95245544180664 "5" 47.7799581829458 112.753487462178
"417" 9.42501162351676 "5" 38.5774950496852 128.055487480015
"418" 2.72889947716238 "5" 12.4784079752862 109.075177628547
"419" 10.0979565452296 "5" 58.0162720335647 101.806134916842
"420" 13.1649010080760 "5" 52.189862835221 123.977961046621
"421" 10.9734070223366 "5" 56.7151337256655 112.903346959502
"422" 7.72416610797282 "5" 1.97254406288266 138.394411355257
"423" 9.3973916099484 "5" 0.89403466321528 109.490000214428
"424" 5.42992323246791 "5" 1.11018106341362 131.951317982748
"425" 4.57585117355009 "5" 29.8364773252979 120.546888485551
"426" 6.18104310793092 "5" 16.5321916295215 129.428272768855
"427" 13.9051557394028 "5" 33.9755581878126 104.192623887211
"428" 12.2638769786748 "5" 7.35006496310234 100.7303662505
"429" 8.72548129528245 "5" 37.0413773925975 127.868922427297
"430" 4.19399271003807 "5" 2.36486264504492 108.059555655345
"431" 6.85771186043769 "5" 26.9040921935812 115.001655612141
"432" 7.81371708576085 "5" 49.7522293729708 130.472438931465
"433" 3.22777709515988 "5" 16.2020067265257 109.768775654957
"434" 8.04408129115648 "5" 15.1500730449334 116.324719069526
"435" 6.31695651574332 "5" 53.1406951742247 101.529613332823
"436" 2.94741854079593 "5" 4.31462083943188 121.456084726378
"437" 2.61953621329514 "5" 18.0842321924865 111.500462833792
"438" 8.77730753373955 "5" 5.32573359087110 122.343176305294
"439" 8.79527635285094 "5" 58.4578664414585 139.698899351060
"440" 15.5100872176899 "5" 51.8404242256656 134.404683411121
"441" 4.24821446329125 "5" 26.8420477816835 103.099454976618
"442" 0.72290399260839 "5" 8.76929421443492 107.086151158437
"443" 8.51657412504709 "5" 49.4416409125552 122.456253161654
"444" 12.5646435200191 "5" 59.2178659932688 111.967375352979
"445" 7.37144457257965 "5" 51.8240604456514 102.628767965361
"446" 8.15001240733972 "5" 11.3408058648929 123.858360601589
"447" 6.4770549735987 "5" 36.061099274084 102.360590333119
"448" 5.33759870609463 "5" 31.8018998578191 126.754247630015
"449" 4.25205570075847 "5" 59.444408020936 104.643855914474
"450" 1.61922753651203 "5" 9.48411002755165 107.977813631296
"451" 6.79316733792144 "5" 22.5251562148333 103.230166854337
